{'reviewerId': '-hoJ7FPvEtrqHwMD__WOhg', 'rank': 0.0001}
{'reviewerId': 'Hguq_kinc5yQb7SeLdAM5A', 'rank': 0.2938}
{'reviewerId': 'CUjwFvpy5R2Hjgf02Nd_Bw', 'rank': 0.2941}
{'reviewerId': 'Nq6IDrsjcwAZTB0SPp7K9A', 'rank': 0.295}
{'reviewerId': 'z3xjvoyYxciPTAG--eNUuQ', 'rank': 0.2983}
{'reviewerId': 'yjmjmBH3T8-jPfvPp6aL2g', 'rank': 0.299}
{'reviewerId': '7tUHPiqQP_z2g0u2Ra7zmw', 'rank': 0.3018}
{'reviewerId': '1XlzcRWcpismkK9rIjh14g', 'rank': 0.3019}
{'reviewerId': 'AqNFG3aBvTSXbFlXAwub-w', 'rank': 0.303}
{'reviewerId': '45TD1CEI0MoMs-g7P9mljg', 'rank': 0.3041}
{'reviewerId': 'vmGha80A4BIBm6g0xWEQXA', 'rank': 0.3068}
{'reviewerId': 'G9Vb6yQ047TC3O_-GG4WZA', 'rank': 0.3082}
{'reviewerId': '_RzvqL0qKwnhth-9lxJMOg', 'rank': 0.3087}
{'reviewerId': '3xX-Et9I4Bi4wdRPWJkAFg', 'rank': 0.3089}
{'reviewerId': '5Uh3SKmUGtM5y2G5EzX1XQ', 'rank': 0.3098}
{'reviewerId': 'nZcvhWmyQ73TiFDxyGmuAQ', 'rank': 0.3102}
{'reviewerId': 'PE9O_0g044eb2KCHow02dg', 'rank': 0.3126}
{'reviewerId': 'XolT2lrqS7qepJNv412LIw', 'rank': 0.3126}
{'reviewerId': 'Su5aBOYKcRnprCSc6pW1iw', 'rank': 0.3129}
{'reviewerId': 'H4JNrBAoyCk_ZMZWbAf8OA', 'rank': 0.3136}
{'reviewerId': 'mxBmOz00l-6CBebMg5G91g', 'rank': 0.3141}
{'reviewerId': 'Dpyal9p7-E1HJgcRixQLdg', 'rank': 0.3149}
{'reviewerId': 'oazvcz5RmMOCuTeGjtCRSQ', 'rank': 0.3152}
{'reviewerId': 'KiHezw05wPk7Q6q3j_JNUA', 'rank': 0.3157}
{'reviewerId': 'VSbOAu9bmctgDe_HRiMgEA', 'rank': 0.3168}
{'reviewerId': 'YVUxUIae-d7qBwsdlbRI0Q', 'rank': 0.3211}
{'reviewerId': 'b0p3fOxJcZjB3iTl7zoqTA', 'rank': 0.3212}
{'reviewerId': 'hkdV78jUuFpQG5ZDu8xRFA', 'rank': 0.3227}
{'reviewerId': '1kpMAKRZuAz3OzxBav3XTg', 'rank': 0.3231}
{'reviewerId': '9qi6aYliOySGn_P5FM1oUw', 'rank': 0.3232}
{'reviewerId': 'Dd6ElS2Cng3Qag_h4IQC-Q', 'rank': 0.3251}
{'reviewerId': 'u7Uv97_feX1iiATbf_BCyQ', 'rank': 0.3254}
{'reviewerId': '1f33vJNISFbw0GaMYpEncw', 'rank': 0.3259}
{'reviewerId': 'InWfchzutCtJRbUBpYKtSQ', 'rank': 0.326}
{'reviewerId': 'Mlhjg_PTkyZ7FReat_COiw', 'rank': 0.3261}
{'reviewerId': 'QgPGXQqSwxhEAY5zUq3aCg', 'rank': 0.3279}
{'reviewerId': 'Fqau2I3qar-6AesW2rm7ZQ', 'rank': 0.328}
{'reviewerId': 'x4Sj35UpmZ3KTEPDumKhhg', 'rank': 0.3282}
{'reviewerId': 'SIcz9tmyUGlZtiaa39fBsQ', 'rank': 0.3283}
{'reviewerId': 'F4cbJPyoF1nd3S7Rqz72vw', 'rank': 0.3287}
{'reviewerId': 'vDzJZHf1uF63LoG0DFZn2w', 'rank': 0.3296}
{'reviewerId': 'sboKTkDuAvdGAj8LQIaddQ', 'rank': 0.33}
{'reviewerId': 'uJK7-K3781R7Bn7QVdVcsg', 'rank': 0.3308}
{'reviewerId': '0r-GI6qXs51qNsvQIxV_Ow', 'rank': 0.3311}
{'reviewerId': 'B_n1dqlys5u302n0YUn5NA', 'rank': 0.3317}
{'reviewerId': '6WfLJ5rmFrGOsNS7cKo5Mg', 'rank': 0.3334}
{'reviewerId': '6veSoRwdfGBjxigxV91BsQ', 'rank': 0.3337}
{'reviewerId': 'mZokz37TaR5jFgMrx4WyFw', 'rank': 0.3352}
{'reviewerId': '64o6vJrByaGTStMvvU45JQ', 'rank': 0.3373}
{'reviewerId': 'k9Eyxp8enSJU2l39bW9sjQ', 'rank': 0.3377}
{'reviewerId': 'jTXj5uf5ER5siDnQK_y4aA', 'rank': 0.3383}
{'reviewerId': '9RBAfynMaMvmfk4UaEgcFQ', 'rank': 0.3385}
{'reviewerId': 'bgRoSGcm0mlJwBzucS3V7w', 'rank': 0.3393}
{'reviewerId': 'fHypZQSHGU8Zg4PkyaPopA', 'rank': 0.3395}
{'reviewerId': '2twfOpOzul0ggUgFpdDqaQ', 'rank': 0.3402}
{'reviewerId': '-r7eyvyw0wnGOv6kV7Q6nA', 'rank': 0.3408}
{'reviewerId': '5wVMvCjRp2lVHvAsi15hAQ', 'rank': 0.3412}
{'reviewerId': 'gyyDKgkZgsseLriwNtHwrA', 'rank': 0.342}
{'reviewerId': 'ZjjwAcTgiShv3aSDX0xzLg', 'rank': 0.342}
{'reviewerId': 'gNjVQuHiGgTTWTIU8mOsFQ', 'rank': 0.3422}
{'reviewerId': '_EKc_Yt6fisshXrtBXNwhA', 'rank': 0.3432}
{'reviewerId': 'hx8Xsk244koFUvOnvVb6fQ', 'rank': 0.344}
{'reviewerId': 'fndYlWBXCGu1vL5y8-kr4Q', 'rank': 0.3448}
{'reviewerId': 'veoCLwTLB9pOrFnxNNRwlw', 'rank': 0.3451}
{'reviewerId': 'R6N6spliGrul2c8IXY7_bw', 'rank': 0.3461}
{'reviewerId': 'uJMTDeih7mW6YXpP18yMNA', 'rank': 0.348}
{'reviewerId': 'g2pjJLw2362ne09i2xjgoQ', 'rank': 0.3507}
{'reviewerId': 'iIx5jkLjCA-8ujObEHOHIQ', 'rank': 0.3527}
{'reviewerId': 'P91CCJRV0wdLmUxwzzV7CQ', 'rank': 0.353}
{'reviewerId': 'iGk7RtGln4rIf4tp6uArZA', 'rank': 0.3537}
{'reviewerId': 'g2YnG8VUb9opaWF6fx6viQ', 'rank': 0.3538}
{'reviewerId': '65uUyG9yuF0rdMh0z7ajaA', 'rank': 0.3541}
{'reviewerId': 'pK-aWPU1g8sI93jb3OGCsQ', 'rank': 0.3547}
{'reviewerId': 'Ai6hdmV5-nVglscxLbxSGw', 'rank': 0.3549}
{'reviewerId': 'BP-PhtILS68hOkjQGcUKqg', 'rank': 0.3555}
{'reviewerId': 'RVo4ydYRjDbDfGcSSBRCEg', 'rank': 0.3561}
{'reviewerId': 'c6HT44PKCaXqzN_BdgKPCw', 'rank': 0.3561}
{'reviewerId': 'RU7bd3h2f6pBlf8BfAyxGQ', 'rank': 0.3565}
{'reviewerId': 'iw_6JAAw9FAIv2YkbLcMFA', 'rank': 0.3568}
{'reviewerId': 'JlD8asiXfY1CoGy3VHFRlA', 'rank': 0.3574}
{'reviewerId': '5Us7BcHkyX7vKFbvv1a5FA', 'rank': 0.3578}
{'reviewerId': 'Vgxyd-HuA0mGr4t2OueJ7g', 'rank': 0.3584}
{'reviewerId': 'oC1C9J8L41BQLs-pngA0cQ', 'rank': 0.3598}
{'reviewerId': 'YPuefjfa8t8rI0Cu2D3zJQ', 'rank': 0.3599}
{'reviewerId': 't-_mu5j9E6LYd1BlpvAfAQ', 'rank': 0.3611}
{'reviewerId': 'RqUJo6tjD8m4JEuZ37VN5g', 'rank': 0.3613}
{'reviewerId': 'F0B1t6Nnrb97T_UUjoxkzg', 'rank': 0.3613}
{'reviewerId': 'XCsZ3hWa_6oP1WkWvK7pmg', 'rank': 0.3615}
{'reviewerId': 'DrTmpnMmhxDs2wV7i8PyOg', 'rank': 0.3623}
{'reviewerId': 'ExI15M-oXjHcF42-G1xv9w', 'rank': 0.3629}
{'reviewerId': 'Vnja4xoPVQ7BLXIsVy_cFw', 'rank': 0.3638}
{'reviewerId': 'EU2V6NOtkDkMtbIJEeEjzw', 'rank': 0.364}
{'reviewerId': 'KNiSAPf3RKUR-DALI2mesQ', 'rank': 0.3648}
{'reviewerId': 'kIv__6PJpV0ABNfnabJE5w', 'rank': 0.3656}
{'reviewerId': 'E3oc9dVvWZBRCqi7ta1H4w', 'rank': 0.3658}
{'reviewerId': 'b9doUUWLkz4-lxctrnkxqw', 'rank': 0.3663}
{'reviewerId': 'Bs-YIZ4KwRv5g7UfDkJdug', 'rank': 0.3664}
{'reviewerId': 'gjJ9VxbWjecY-xy8a8o-DQ', 'rank': 0.3665}
{'reviewerId': 'AMR0ruU2sh4A3JDE4Z2csA', 'rank': 0.3667}
{'reviewerId': 'AMeXVHeZSejKZ6N80XQBRg', 'rank': 0.3676}
{'reviewerId': 'a0rG3X-lQjz9FNhIl-xUcw', 'rank': 0.3677}
{'reviewerId': 'oEHpQXv1s_upFtRN0SYJRA', 'rank': 0.3677}
{'reviewerId': '3Ttx_EwurF4tVRn723SIjw', 'rank': 0.368}
{'reviewerId': 'Yv5z62QJ1Gwc3WWealjXxw', 'rank': 0.369}
{'reviewerId': 'p-rz5nElTuSyUV1Dzui6Yg', 'rank': 0.3709}
{'reviewerId': 'kxA0vTDi1KABuA5Tgg1HKA', 'rank': 0.371}
{'reviewerId': 'pCGhLbFA8Q2N_LypEOdHcw', 'rank': 0.372}
{'reviewerId': 'r7kbJcKqJ3dJ3TYevNVIRA', 'rank': 0.3744}
{'reviewerId': 'Ql1eg922BG8-JVp_zDFwcg', 'rank': 0.3746}
{'reviewerId': 'YWTvYMczr02O-okP1kqj6g', 'rank': 0.3784}
{'reviewerId': 'DjNb1nsTKIsIf75n994DAw', 'rank': 0.3784}
{'reviewerId': 'h7cX02YMLzyobfZ7E-mg-Q', 'rank': 0.3788}
{'reviewerId': 'QOlY5FYliVVvkgqgtjdP_w', 'rank': 0.3843}
{'reviewerId': 'KeZjKwMbqPU2qQO7oGgWLw', 'rank': 0.3861}
{'reviewerId': 'bA6sFAZTIc5ddwpnB_WJUw', 'rank': 0.3919}
{'reviewerId': '_q_z9bIwYg2q0mSNbwxmGA', 'rank': 0.3944}
{'reviewerId': 'SBWy7wzlHokEdK4UGx3XsQ', 'rank': 0.4064}
{'reviewerId': 'iUeZhkI0OK0BisakOkb3pQ', 'rank': 0.4115}
{'reviewerId': 'OeXJXCJfKSc5oHtw-zUayA', 'rank': 0.4174}
{'reviewerId': '8r3xfbZvhueJ5PinUUyYRQ', 'rank': 0.4192}
{'reviewerId': 'FH79bierETA44QEW86mx1g', 'rank': 0.4194}
{'reviewerId': 'ElVVa0LmnbBCXhNh-l34-Q', 'rank': 0.421}
{'reviewerId': 'tU3sDq7hTMZs6VSnyolI1A', 'rank': 0.4223}
{'reviewerId': 'YNUZAPSoBlK2PwWHBQxVBg', 'rank': 0.4256}
{'reviewerId': '-chRuVxr2a5EyqhyBnW5Pw', 'rank': 0.4341}
{'reviewerId': 'xGR7Svoj7uTFhIZQgN5pCQ', 'rank': 0.4359}
{'reviewerId': 'UzUnpnlH1n346MDgaFMOmw', 'rank': 0.4396}
{'reviewerId': 'xL4EOIKW6ZRM06T1lMjb_w', 'rank': 0.4401}
{'reviewerId': '1WrXaPKsV9k7M0qXMn1gXw', 'rank': 0.4439}
{'reviewerId': 'zxF7vwh32ccSN3CbCMlalw', 'rank': 0.4475}
{'reviewerId': 'ipleTHGh9KR8hO5U1yxzXw', 'rank': 0.4517}
{'reviewerId': '6RJBeJlbDGrZO91Qc2NG9A', 'rank': 0.4551}
{'reviewerId': '2RKfUSVZBeTJ-_X9bmGmKQ', 'rank': 0.4595}
{'reviewerId': 'HLaSqQMDVvlcFPGJL_kGCA', 'rank': 0.4609}
{'reviewerId': 'RjGxRoVSrRLJ-9AqvL2Wdw', 'rank': 0.4611}
{'reviewerId': 'fcR0tYEFN00Xtoodv37-kw', 'rank': 0.4664}
{'reviewerId': 'RjaLd1MuAYlwZkRG3lxczQ', 'rank': 0.47}
{'reviewerId': 'ePB3pBx7eE6ozJ3QHRTxtw', 'rank': 0.477}
{'reviewerId': '9VJa4yxtnLct0pN_1RcD_w', 'rank': 0.4837}
{'reviewerId': 'YhJ0B0mL4gaPDOYFYiL5IQ', 'rank': 0.4912}
{'reviewerId': '4Xi2i_i1RzKkoJ41_1JHig', 'rank': 0.4939}
{'reviewerId': '5CX8ilaGZ7kyv2rUxSdQCw', 'rank': 0.4945}
{'reviewerId': 'ckQyi6cnOyLE1LWrfn-qww', 'rank': 0.5026}
{'reviewerId': 'Z3xYQFOLsQjhleXuMgKYMg', 'rank': 0.511}
{'reviewerId': 'Fz3y-d7Ru7wMRnPuwG-OLA', 'rank': 0.5133}
{'reviewerId': 'LRJgblf3U3v1MwhR7GrnfA', 'rank': 0.5141}
{'reviewerId': 'h9fDxlf10xNwmi9zKPnYFg', 'rank': 0.517}
{'reviewerId': '7RcRYbyK5Tgh7MmAGh1KLA', 'rank': 0.5171}
{'reviewerId': 'f_WXCZaRHqy47npPxoAvIg', 'rank': 0.5221}
{'reviewerId': 'GXn4ZsasLKh0qZ5g3nIqcQ', 'rank': 0.5227}
{'reviewerId': 'c8qFkI_VusWo0xZvkjfBWQ', 'rank': 0.5246}
{'reviewerId': 'CrJlQ1NYEIfmMz5RuUhMvA', 'rank': 0.5247}
{'reviewerId': 'rEfGTtQXrFavj2bqYT9pBA', 'rank': 0.525}
{'reviewerId': 'BuLb6mmPyLqFNpWH6qWX3Q', 'rank': 0.5256}
{'reviewerId': 'NopvY71aQt7jt5PXFTUOBQ', 'rank': 0.5264}
{'reviewerId': 'DOFamdMaC_hjn9zg3Gs-0w', 'rank': 0.5313}
{'reviewerId': '56vERWd2VPTfjytCQlSc6g', 'rank': 0.5315}
{'reviewerId': '1B_-iI2UXi0cPN35zLGPSg', 'rank': 0.5331}
{'reviewerId': 'ljw-HpE8ofaWh9HCmQJ1hg', 'rank': 0.5342}
{'reviewerId': 'B4cJvWuf59j7XlTdexnVZw', 'rank': 0.5416}
{'reviewerId': 'q_QQ5kBBwlCcbL1s4NVK3g', 'rank': 0.5425}
{'reviewerId': '7LTJEuot-o0Kn7Z8Og2lwQ', 'rank': 0.5454}
{'reviewerId': 'p81PsfykFcVczr1B0T0zfQ', 'rank': 0.5462}
{'reviewerId': '1h_UV-EwzmqZIB8uErf8ow', 'rank': 0.5499}
{'reviewerId': 'PK3xmqmJBgU_pMMLPfpn7w', 'rank': 0.5516}
{'reviewerId': 'xt8tqNaVPzgBhhftXBr-5A', 'rank': 0.5523}
{'reviewerId': 'OXIJVK12GNTdHlmKJR7xbg', 'rank': 0.5552}
{'reviewerId': 'VPINiUt71jfnBkGcf-XX_A', 'rank': 0.5574}
{'reviewerId': 'm9vkagc4KEn5X47J9WGOBw', 'rank': 0.559}
{'reviewerId': 'vWpe19iYR30nE8JvBtjwKg', 'rank': 0.5678}
{'reviewerId': 'qdieS2KVqTBO_9LcCVwWzQ', 'rank': 0.5681}
{'reviewerId': 'JjtQ1txoSd69pSwUPsWxcA', 'rank': 0.5713}
{'reviewerId': 'gjZp61JZaqcLrKjEDVSPIQ', 'rank': 0.5795}
{'reviewerId': 'U11TV1lxynwDLonw4Ofk4w', 'rank': 0.5824}
{'reviewerId': 'T0gWkTHWRChVUe_Dn1F8nw', 'rank': 0.5848}
{'reviewerId': 'hcZqq-a16ZTjaM2p2MljTg', 'rank': 0.5853}
{'reviewerId': '94b0y-FFFIF8hy3SJgXd-g', 'rank': 0.5861}
{'reviewerId': 'IgkDYXTO6XP7VGi6xIOJbw', 'rank': 0.5868}
{'reviewerId': '5L0eiAkoQIVvI_XOjzhFpA', 'rank': 0.588}
{'reviewerId': 'ctwwsl5_DSCzwPxtjzdl2A', 'rank': 0.5945}
{'reviewerId': 'IPzVg0wE9EW2_VfJI0Uzgg', 'rank': 0.5964}
{'reviewerId': 'kvf85ot7fhf3hqSDVJy2gA', 'rank': 0.6066}
{'reviewerId': 'VHdY6oG2JPVNjihWhOooAQ', 'rank': 0.6078}
{'reviewerId': '5F_ASUSCHFf3YotkKioZ5w', 'rank': 0.6151}
{'reviewerId': 'eCcjxh8zjAqn-kZVWZ_HJQ', 'rank': 0.6252}
{'reviewerId': '7d3rYzfoTp-xRu2OUjd76w', 'rank': 0.6277}
{'reviewerId': '32sxRjdlvBsQRiwuGQUeXQ', 'rank': 0.628}
{'reviewerId': '5QVSMS-vV4jOgDLLPV75Mw', 'rank': 0.629}
{'reviewerId': 'gZ-CewXerXlytUGV-4nFRA', 'rank': 0.6546}
{'reviewerId': 'nkN_do3fJ9xekchVC-v68A', 'rank': 0.6618}
{'reviewerId': 'whfjd0gIdtPXLTZKmNYqZQ', 'rank': 0.6726}
{'reviewerId': 'XHuNSjrPA3Vyi7n4iVhZaQ', 'rank': 0.6727}
{'reviewerId': 'QLB_ag4AyDeQpeQv0zS8dA', 'rank': 0.682}
{'reviewerId': 'kORGcgi0Iw2RG8gJl84MVA', 'rank': 0.6873}
{'reviewerId': 'khPkVSgyTqPxi-tscd6cDw', 'rank': 0.6924}
{'reviewerId': 'wpr6gw4FnptTrk1CeT8POg', 'rank': 0.6945}
{'reviewerId': 'ZNHqAaYaNBSp8s8CGfnK2Q', 'rank': 0.7106}
{'reviewerId': 'z25c9TyWY1TdVEGxkj34jw', 'rank': 0.7205}
{'reviewerId': 'Odj7rHyVCq2n-YT3Q9Sppw', 'rank': 0.7297}
{'reviewerId': 'PV0WD7-Dx83W14mWaWraZw', 'rank': 0.7361}
{'reviewerId': 'VnlUnPrfae-fbqDoXuvDbw', 'rank': 0.7593}
{'reviewerId': 'E2UCZsdVoYb3V1ef2ceGzg', 'rank': 0.7669}
{'reviewerId': 'fa3P8dibTRU8QG-XwVMigw', 'rank': 0.7714}
{'reviewerId': 'G5LXEaxhQMF_BVjNHkVr7g', 'rank': 0.7789}
{'reviewerId': '7clk7hJlh9U5Kkwq7IGLEw', 'rank': 0.7884}
{'reviewerId': 'NN5jldDW0Puf8E3ZZjKqsg', 'rank': 0.7919}
{'reviewerId': 'BI4lPhrUpmEySIJUywjIjQ', 'rank': 0.8293}
{'reviewerId': 'gjhzKWsqCIrpEd9pevbKZw', 'rank': 0.8818}
{'reviewerId': 'IDVX4Is4CanREchBmpFXoA', 'rank': 0.8905}
{'reviewerId': 'OGV40r9v4MZ7r2gwkutNbw', 'rank': 0.9137}
{'reviewerId': 'R_f4V-wQMWx1t6hgcVhvbA', 'rank': 0.9178}
{'reviewerId': 'OlhH_-yyVWU6jj8H2TMSiQ', 'rank': 0.924}
{'reviewerId': 'Bf87HcPERF9yiSjb2tQBqw', 'rank': 0.9859}
{'reviewerId': 'Mu6wz7_d6OBgRqkl4_NaXw', 'rank': 1.0333}
{'reviewerId': 'Xj0O2l0bp633ebmG468aZw', 'rank': 1.0559}
{'reviewerId': 'nzsv-p1O8gCfP3XijfQrIw', 'rank': 1.1113}
{'reviewerId': 'X0-wbzpQv2n_oeSbSmoU8w', 'rank': 1.3456}
{'reviewerId': '_BHTC7nyCBoZcfiiD5cOXg', 'rank': 1.4775}
