{'reviewerID': 'UqNSytSc3hiYfKVCGwvLCg', 'rate_deviation': 0.0817, 'first_time': 0.0001, 'burstiness': 0.15, 'content_similarity': 0.2553}
{'reviewerID': 'XI59yUQ7649MiN76Ijzcng', 'rate_deviation': 0.4001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'VOhb8YQOj8yyjDBVaLxjUw', 'rate_deviation': 0.0334, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.182}
{'reviewerID': 'VUAZE0zTUPG5rMJnTJcefQ', 'rate_deviation': 0.1501, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'zWz5p7VqNDH5r9uCUzQEgw', 'rate_deviation': 0.3001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'lfZkl13MIK06LmkeFkdedw', 'rate_deviation': 0.0223, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'tvTm4FsyGAJw5pn1aCQyVA', 'rate_deviation': 0.0788, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.2293}
{'reviewerID': 'nRgnPH741Xti-7lD7dL2lA', 'rate_deviation': 0.2238, 'first_time': 0.0001, 'burstiness': 0.15, 'content_similarity': 0.2267}
{'reviewerID': 'qeHlXO2D24VAxF2AmLMTDg', 'rate_deviation': 0.0606, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.1942}
{'reviewerID': 'Kp2QehiLvlTLhgL3sBsSTQ', 'rate_deviation': 0.2001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'YWTvYMczr02O-okP1kqj6g', 'rate_deviation': 0.2015, 'first_time': 0.0001, 'burstiness': 0.3, 'content_similarity': 0.0749}
{'reviewerID': 'GpgBEengSGt1SDH67ATF8Q', 'rate_deviation': 0.1293, 'first_time': 0.0001, 'burstiness': 0.4, 'content_similarity': 0.2509}
{'reviewerID': 'rfPyDpGnNDCpCA9Cw6bIpA', 'rate_deviation': 0.0001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'wMzJsayIKJCrXDnlwQgcYw', 'rate_deviation': 0.0715, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'Vd5o0chJltSeNg6Nc2tWZw', 'rate_deviation': 0.0572, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.1102}
{'reviewerID': 'vyTXEdpjuaduP4hQle8pCQ', 'rate_deviation': 0.1546, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'QLbbxAS9GuIWgczX0-yxWw', 'rate_deviation': 0.3001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'nnImk681KaRqUVHlSfZjGQ', 'rate_deviation': 0.2001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '-SwOCTr9S834tkVrT-O39A', 'rate_deviation': 0.0601, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'P13b1ltxZ6sbqjWtIa7eMQ', 'rate_deviation': 0.0177, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'gIKDTC1c6ljugB26Qs9-2w', 'rate_deviation': 0.0751, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '-hDRLqC8VqceLEXQbvrAIA', 'rate_deviation': 0.3001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'm3qH3d97shbvSCtmUrpDFA', 'rate_deviation': 0.1087, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.3232}
{'reviewerID': 'hLym9La5ivWSqkDqiY4kFA', 'rate_deviation': 0.1111, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.2169}
{'reviewerID': 'LYVACRysbWX725_XbdzpUg', 'rate_deviation': 0.1501, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'mDTrcaA-0SvxG4AYmgMCMA', 'rate_deviation': 0.0501, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.179}
{'reviewerID': '0P18SkJWyU_5erYzR56F2g', 'rate_deviation': 0.4001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'rIyFmhIebl5f60lxBBUOaw', 'rate_deviation': 0.0701, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'Ne9trJHoo8hZknR5ZEwiUg', 'rate_deviation': 0.3001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'YPkXV7QgbUR7S7tnfAtI_Q', 'rate_deviation': 0.0827, 'first_time': 0.0001, 'burstiness': 0.25, 'content_similarity': 0.2166}
{'reviewerID': 'gOHJswZrdJUiPjjWubTk3w', 'rate_deviation': 0.0334, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.1432}
{'reviewerID': 'y-UAoTNXbfini1I8S4HLsQ', 'rate_deviation': 0.0287, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'TMLVzNYs-zwwREudyvI08A', 'rate_deviation': 0.078, 'first_time': 0.0001, 'burstiness': 0.15, 'content_similarity': 0.0001}
{'reviewerID': '2KUeKWVxDsx-w8nrjsop9w', 'rate_deviation': 0.0736, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.1378}
{'reviewerID': 'agoG2NwqEnBsOoPhsWmk1g', 'rate_deviation': 0.0751, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'vWpe19iYR30nE8JvBtjwKg', 'rate_deviation': 0.1296, 'first_time': 0.0001, 'burstiness': 0.4, 'content_similarity': 0.2086}
{'reviewerID': 'yRRx3nAqYd8x254Odlg7QA', 'rate_deviation': 0.0668, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'Yt3o_zXdwMntC4lQzMPMtg', 'rate_deviation': 0.0001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'AAI8mmWem4zQU7qanPrOmg', 'rate_deviation': 0.08, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.0001}
{'reviewerID': '9d47ZNhQZGXQNGgaeDRTjg', 'rate_deviation': 0.1001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'Nx2qqAelndpOcTNUXs2_-w', 'rate_deviation': 0.1644, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'F9NXf2thTrQJaLp6kyh2kw', 'rate_deviation': 0.0144, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'l-I0smdwvSvIe4oVPXoWwA', 'rate_deviation': 0.1501, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '1S4noYXci3XxC7j4p_-n_Q', 'rate_deviation': 0.1101, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.1055}
{'reviewerID': 'KvLR4nV5RwCCfmKstixKUg', 'rate_deviation': 0.2001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'HiYRysbrPJIpGenXjwmVMg', 'rate_deviation': 0.1001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'EiAGVnoE_B35YZpPTPxVOQ', 'rate_deviation': 0.1334, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'jN4GRDhDMBByyvO3M9PfHA', 'rate_deviation': 0.2, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.1297}
{'reviewerID': '6WfLJ5rmFrGOsNS7cKo5Mg', 'rate_deviation': 0.1077, 'first_time': 0.0001, 'burstiness': 0.45, 'content_similarity': 0.1516}
{'reviewerID': '1UL9gA8W3ZBok8x-vV9Wjw', 'rate_deviation': 0.2334, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.2168}
{'reviewerID': 'lXCm20n52qT9YMVyaYrQrA', 'rate_deviation': 0.0606, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.0973}
{'reviewerID': 'f4qixqIx32SpGzF-JAKb5g', 'rate_deviation': 0.0635, 'first_time': 0.0001, 'burstiness': 0.15, 'content_similarity': 0.0299}
{'reviewerID': 'pCWhob8tR-EuRO1jjGqSjw', 'rate_deviation': 0.1001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'aLWnsFfNL2DEEgosRRV78Q', 'rate_deviation': 0.0001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'FnaIj2EZU14Un8MZBotuNQ', 'rate_deviation': 0.0251, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'Fz3y-d7Ru7wMRnPuwG-OLA', 'rate_deviation': 0.1389, 'first_time': 0.0001, 'burstiness': 0.2, 'content_similarity': 0.1557}
{'reviewerID': '9VGECwLbj29RljD2WVSzaw', 'rate_deviation': 0.0928, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.256}
{'reviewerID': 'mpqVU-Rkpp3DAIxn8Hv4pA', 'rate_deviation': 0.0459, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.23}
{'reviewerID': 'Ab5665QmWC4gKP4kEJKCmg', 'rate_deviation': 0.1001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '2PbUTy4e0sQXsSnAvD9evQ', 'rate_deviation': 0.4001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'Jx6oIvPFu_Db9Gg5i8qJ5w', 'rate_deviation': 0.0181, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0296}
{'reviewerID': 'bPhWO6n3w8Uq8QdnROvr6A', 'rate_deviation': 0.3001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'MvzKZx9gqnBOX4Kyx18hsw', 'rate_deviation': 0.3001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.021}
{'reviewerID': 'Ugo-Kq6U3KkdulUrTwbOgw', 'rate_deviation': 0.1801, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'n1rvxZn1ynX9g7kesNOHIw', 'rate_deviation': 0.1523, 'first_time': 0.0001, 'burstiness': 0.4, 'content_similarity': 0.2654}
{'reviewerID': 'PtDQ5aoaG9EmDKT3gvOxWw', 'rate_deviation': 0.1205, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0365}
{'reviewerID': 'fXHU7YgX_Tovo8tjwWhwGQ', 'rate_deviation': 0.1334, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'aJCjOAGLAsA4vJ26Mc99tg', 'rate_deviation': 0.1453, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'DjNb1nsTKIsIf75n994DAw', 'rate_deviation': 0.1075, 'first_time': 0.0001, 'burstiness': 0.2, 'content_similarity': 0.2126}
{'reviewerID': 's2oxtT2vuxMlhIszKHcZ-A', 'rate_deviation': 0.0556, 'first_time': 0.0001, 'burstiness': 0.15, 'content_similarity': 0.142}
{'reviewerID': 'XzByCwGGhjvU_kRoNkBwWg', 'rate_deviation': 0.1658, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.1633}
{'reviewerID': 'xFgyC3TF67Kt0Y19CPw6ZQ', 'rate_deviation': 0.0867, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.3037}
{'reviewerID': 'nzdh_u5N9QXhDFxJ9A8pXQ', 'rate_deviation': 0.3001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'a0rG3X-lQjz9FNhIl-xUcw', 'rate_deviation': 0.0389, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.2183}
{'reviewerID': 'ZKTv5uI6nF9GKGzHquh-8Q', 'rate_deviation': 0.2001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '2Ecw4HUVMYgeNN5Yw1-O4Q', 'rate_deviation': 0.2084, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.0743}
{'reviewerID': '5MSaT0Ou41ZJLGZzORGcmQ', 'rate_deviation': 0.3001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0944}
{'reviewerID': '6seReeoedEmYzGr-3Z5_Ig', 'rate_deviation': 0.1572, 'first_time': 0.0001, 'burstiness': 0.25, 'content_similarity': 0.1666}
{'reviewerID': 'hZxmfGMDiWEm81kYBaMWsQ', 'rate_deviation': 0.0751, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '0e4YjAU1Y-t2yfCabetEhQ', 'rate_deviation': 0.09, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.2416}
{'reviewerID': 'm9q2_9jKkMgsIPMyrQzfvw', 'rate_deviation': 0.0801, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'SlSYy_Q6Tq-t9si9GGOh0g', 'rate_deviation': 0.2001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'w656YJ0z6bJmW1IqCHTh6w', 'rate_deviation': 0.0657, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'jzjcDOIaiJOP5mci0FEStg', 'rate_deviation': 0.4001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '3s0e_REbdl5dJ82cRnFlvA', 'rate_deviation': 0.2001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'XrRwbRbPMnC--kUXMtkTSw', 'rate_deviation': 0.0738, 'first_time': 0.0001, 'burstiness': 0.15, 'content_similarity': 0.1504}
{'reviewerID': 'RWIuUNWFYYWS2tbQ6VzKJg', 'rate_deviation': 0.0092, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'GjgWeI-FXByBaU7VH3xzFQ', 'rate_deviation': 0.1351, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.1856}
{'reviewerID': 'YL9sJTYeml8rOMItFAdCAA', 'rate_deviation': 0.0967, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.1634}
{'reviewerID': 'YXoOvwKCKroZqcMxmvCIQw', 'rate_deviation': 0.0971, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.0775}
{'reviewerID': 'YJWgAVWtjMiVpKGwnChvqA', 'rate_deviation': 0.1625, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.0801}
{'reviewerID': 'Z88rSP-Kn1aK7MwRYir1og', 'rate_deviation': 0.0334, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.1031}
{'reviewerID': '48F41yXGT3Tem2qQ656cbg', 'rate_deviation': 0.0688, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.1525}
{'reviewerID': 'KALxScy9eKOsR6YlAzOCkQ', 'rate_deviation': 0.1376, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'iovKfWQXRUykI4P7CaxjhQ', 'rate_deviation': 0.1376, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'hQe9EUE17kXcvFcH310lIQ', 'rate_deviation': 0.1501, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'uuS7HybMuQQhZHSmgVHEWQ', 'rate_deviation': 0.0251, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'bCO3WelI_vKTg6BnN2gQUg', 'rate_deviation': 0.0668, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'LWjGKpo2WZWOWL7LPzgXvA', 'rate_deviation': 0.1668, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'qxC3xdg8UUKdNK9cisEmAg', 'rate_deviation': 0.2001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'z-KkYvu4klkBOSUfgKoTJQ', 'rate_deviation': 0.1772, 'first_time': 0.0001, 'burstiness': 0.2, 'content_similarity': 0.1223}
{'reviewerID': 'GPpLBKTaPKOloR-tmurtgA', 'rate_deviation': 0.0801, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'JDn2ZLcWDx8BNv70Of-g3A', 'rate_deviation': 0.1112, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'qL0Tg6lS76kofWko3oqRJg', 'rate_deviation': 0.1751, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'KZ3QWIlxsXPwdtmmfBvSkQ', 'rate_deviation': 0.0274, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'yocFOwasI4NzkyjsgP2POw', 'rate_deviation': 0.1334, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'znLTHBddnqHCAoZBbV40oQ', 'rate_deviation': 0.1334, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.0634}
{'reviewerID': 'e48CCzVxhr4SCRlhWLGy3w', 'rate_deviation': 0.4001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'wBKmKQRnHRqG0f3dpeMwTg', 'rate_deviation': 0.1626, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.0001}
{'reviewerID': '8Y9eDGiAfhmc7BB8dH8JRg', 'rate_deviation': 0.075, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.1395}
{'reviewerID': 'zDW4FFCOVI46A2kzjEfuzg', 'rate_deviation': 0.2001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'r7onzKhXsfncVrmGIkYeRw', 'rate_deviation': 0.1001, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.244}
{'reviewerID': '9C7p1D7Y3KirhfvwCQPuYQ', 'rate_deviation': 0.3001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'LwbZYPN8Mo7CT21wEt0Tlg', 'rate_deviation': 0.2001, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.1584}
{'reviewerID': 'DS0Idr2XDhz5e7ZfSy0dYA', 'rate_deviation': 0.1266, 'first_time': 0.0001, 'burstiness': 0.25, 'content_similarity': 0.1844}
{'reviewerID': 'r48yqRqIFFxmCcZHj4mU0Q', 'rate_deviation': 0.2001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'eurIEcpGa_tTi1LMWa1pUA', 'rate_deviation': 0.0598, 'first_time': 0.0001, 'burstiness': 0.15, 'content_similarity': 0.1925}
{'reviewerID': 'j3clfioIsIoL8eeaxO1FRw', 'rate_deviation': 0.0972, 'first_time': 0.0001, 'burstiness': 0.2, 'content_similarity': 0.1538}
{'reviewerID': '1jb940KpnO_nZ228XwXoKA', 'rate_deviation': 0.058, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'zm0RIMFkXA__g9p6iiOkhw', 'rate_deviation': 0.2001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '5mHprbXJYoz-7ACL-xL2eA', 'rate_deviation': 0.2001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'WEHK7qMm7eJfkBPBdVA8kg', 'rate_deviation': 0.0501, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '0510RFduyAjoyXwklkcYJQ', 'rate_deviation': 0.1717, 'first_time': 0.0001, 'burstiness': 0.15, 'content_similarity': 0.0001}
{'reviewerID': 'qIzB6XZ25vGLEIfbm-mRYQ', 'rate_deviation': 0.3001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '60BqOQ3jFLsCJltAAQ3Jew', 'rate_deviation': 0.4001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'L1Io-yxhi8mnZVyb0wAnbA', 'rate_deviation': 0.3001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '9NrrS89GYV4F1D8JnY_SDA', 'rate_deviation': 0.1001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'LW5AOJakYTOTyIFWAg2QUw', 'rate_deviation': 0.0001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'E1jR_BAfdiBVw5bgbwwR6A', 'rate_deviation': 0.0024, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'vmAi0AzbfV9wfgSBbE7whA', 'rate_deviation': 0.0675, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.2028}
{'reviewerID': 'R3219ePRI6SWZ01PSBGwGg', 'rate_deviation': 0.1438, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.267}
{'reviewerID': 'GUpHUFpoezcTAvkqp7EphA', 'rate_deviation': 0.1153, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.219}
{'reviewerID': 'LsdCccPySObaCcvtdyeOCQ', 'rate_deviation': 0.1001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 's_p_UCBxyYGX-_1eU8cp-Q', 'rate_deviation': 0.1501, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'qCpYAS5KJ6ZEa9sGqTKBYQ', 'rate_deviation': 0.043, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '486c4Pznd00sbs2wh7eNyg', 'rate_deviation': 0.091, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'bqKxoO88hM2aUj1_GHTEuA', 'rate_deviation': 0.175, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'J5sk-TccwwTUDUoL1MlXHg', 'rate_deviation': 0.2001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'FYHxzCJCYnnVRkdDtCKN2A', 'rate_deviation': 0.1689, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.1432}
{'reviewerID': 'tdXOi7eFulDMq6ZWrX9tCw', 'rate_deviation': 0.2, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.292}
{'reviewerID': '7ccuuvYz9PAUMZ-2VVBZZw', 'rate_deviation': 0.0556, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.2519}
{'reviewerID': '2eHP4NSczz8UftkKy0SC7w', 'rate_deviation': 0.1059, 'first_time': 0.0001, 'burstiness': 0.2, 'content_similarity': 0.218}
{'reviewerID': 'OxFYRJaQlaxCaf43wUWQvQ', 'rate_deviation': 0.0092, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'C-uqcbkiV5MJHSHpG_gBYA', 'rate_deviation': 0.1523, 'first_time': 0.0001, 'burstiness': 0.3, 'content_similarity': 0.0851}
{'reviewerID': 'R5QmeesF5XYUsvP1XJqDYQ', 'rate_deviation': 0.2238, 'first_time': 0.0001, 'burstiness': 0.2, 'content_similarity': 0.2954}
{'reviewerID': 'iue0tvITPmgmDD6K_0ArEQ', 'rate_deviation': 0.1501, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'sH1sW2wJelcymQB6QZhvOA', 'rate_deviation': 0.0967, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.1828}
{'reviewerID': 'GXn4ZsasLKh0qZ5g3nIqcQ', 'rate_deviation': 0.1158, 'first_time': 0.0001, 'burstiness': 0.25, 'content_similarity': 0.2495}
{'reviewerID': 'HnK8bAPj1d7x6cFy7t-Z3Q', 'rate_deviation': 0.3001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '90wm_01FAIqhcgV_mPON9Q', 'rate_deviation': 0.1001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '5az9QrzmycR0sn_07PQ9sg', 'rate_deviation': 0.0401, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '5QXcORpDwyF6zgsaAyErPw', 'rate_deviation': 0.1256, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.0996}
{'reviewerID': 'Sm7BQzmzuFjVSIXnBYBi5w', 'rate_deviation': 0.0801, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'V7N4zvbBz4xz_NCTRm-yfA', 'rate_deviation': 0.1136, 'first_time': 0.0001, 'burstiness': 0.15, 'content_similarity': 0.1289}
{'reviewerID': 'uxIMHuCz7okeL-Z0b0xpNA', 'rate_deviation': 0.1126, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'Hx-8IxTWNQw7vQLXXHj0tw', 'rate_deviation': 0.17, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.2662}
{'reviewerID': 'Ahix-3uCOXmeaTUv0xF_zw', 'rate_deviation': 0.4001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '1gvZfzBivrLu5EWiSyLb5g', 'rate_deviation': 0.0334, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'mJ_qpGhc0sMoNJ_5Y2HV7g', 'rate_deviation': 0.1501, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '0aB_dCYBwXE5PgJAzkusmw', 'rate_deviation': 0.0772, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.1971}
{'reviewerID': 'Mk_dFDAiz2150RIeg8N0bw', 'rate_deviation': 0.1001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'PmRNoQui8yzxo7MqVxKBTw', 'rate_deviation': 0.1001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
